id,popularity,revenue,vote_average,title
265832,1.735423,0,8,700 Sundays
244264,12.938085,1066981,6.1,Laggies
60859,2.436542,0,7.3,The Confession
124019,0.050521,0,5,A Well Spent Life
85633,0.035295,0,5,Hot Pepper
215935,1.427598,0,5.5,Bethlehem
245859,6.684283,0,6.8,God Help the Girl
264767,0.014121,0,0,Misconception
285026,0.014245,0,0,The Last Season
29835,4.468337,0,5.6,Cause for Alarm
287831,0,0,0,External Affairs
276843,11.576578,1289998,6.7,What We Did on Our Holiday
26750,0.323969,0,6.4,Fall of the Republic: The Presidency of Barack H. Obama
154653,0.105727,0,5,Kiev Frescoes
32891,0.583051,0,6.3,The Severed Heads
279967,0.722644,0,4.4,Dead Within
211879,0.489449,0,5.3,Free Range/Ballad on Approving of the World
265189,12.165685,1359497,6.8,Force Majeure
13914,0.874698,0,7.1,Heavyweights
2195,0.965482,0,6.5,Beste Zeit
12523,0.106609,0,5,Räuber Kneißl
8948,0.203305,0,8.5,The Pearl Color
84857,0.688986,0,4.2,My Life in Orange
117464,0.591097,0,6.2,Wer's glaubt wird selig
19996,0.741591,0,3.7,Brother's War
237202,1.162388,0,5,A Soldier's Tale
127105,0.517049,0,5.5,The Lonely Villa
94069,0.456966,0,6.5,Spasmo
42553,1.356251,0,6.1,The Musketeers of Pig Alley
111479,3.711772,40400,6.5,CBGB
182799,0.841443,0,0,Cement
67493,0.664727,0,7.9,Centennial
264656,7.375146,3442853,6.4,The Homesman
68004,1.463427,0,6.7,Center Stage
230779,2.851638,0,6.1,Cesar Chavez
127798,0.842653,0,0,Chad Hanna
87621,0.855721,0,6,Chain Lightning
54561,0.497718,0,8,An Average Little Man
38654,1.317333,0,5.6,When Eight Bells Toll
257451,1.335959,0,6.6,Trailer Park Boys: Don't Legalize It
103701,0.187424,0,4.3,The Uncertainty Principle
116352,0.219564,0,7.8,Monkey's Teeth
69559,0.474695,0,8.4,Dead Times
251981,7.883507,0,6.5,The World of Kanako
254904,13.310556,32556119,6,The November Man
18374,3.174574,0,6.3,My Girlfriend Is an Agent
42648,0.394843,0,4.4,The Night They Raided Minsky's
42493,0.60908,11000000,7.5,Cold Turkey
157825,12.898498,33821,6.1,White Bird in a Blizzard
116351,0.945548,0,8.1,The Snails
17200,1.860363,0,6.6,Helter Skelter
52314,0.297097,0,6.3,Chain of Command
282041,3.057828,0,7.5,"Electric Boogaloo: The Wild, Untold Story of Cannon Films"
198182,0.520853,0,3.6,The Occupants
292483,1.406589,0,3.7,Not Cool
284427,13.001155,0,7.6,Who Am I
222461,6.635861,0,5.7,Wer
287877,0.001655,0,6,"First Case, Second Case"
60828,0.73065,0,6.1,Gang Tapes
64835,0.292426,0,7.7,Corpo celeste
270668,2.783608,0,6.1,When Animals Dream
170687,11.563909,108255770,6.6,The Boxtrolls
149871,7.566053,24186232,8,The Tale of the Princess Kaguya
37702,1.937146,0,7.3,Forbidden City Cop
241261,0.861968,0,4.8,The Girl on the Train
174324,1.943032,0,8.2,Gore Vidal: The United States of Amnesia
219054,0.091895,0,6.5,Double Play: James Benning and Richard Linklater
199415,0.122935,0,10,Looking for Maria Sanchez
27212,1.569815,0,5.2,A Bullet for Joey
110887,0.827134,0,6.5,A Girl in Every Port
84540,0.109981,0,5,A Girl in Every Port
205004,0.852405,0,0,Africa: Texas Style!
69328,0.004425,0,7.3,How Wang-Fo Was Saved
116350,0.177454,0,7.6,The Captive
47703,0.300576,0,5.2,Glumov's Diary
20372,1.252216,0,7.9,Nine Lives
102913,0.076157,0,6.5,The Chasers
102024,0.001223,0,0,The Bridal Party in Hardanger
209440,1.614261,0,6.9,The Empty Hours
239678,11.313659,41296320,6.5,This Is Where I Leave You
93115,0.647313,0,5.6,The 50 Worst Movies Ever Made
179822,0.893606,0,6.1,MURPH: The Protector
53042,0.355953,0,6.8,Alice
230295,0.024416,0,0,Hur som helst är han jävligt död
295507,0.114375,0,4.5,Barbary Coast Gent
15916,3.069495,0,7.7,Angel's Egg
140481,0.883435,0,6.9,"Park Avenue: Money, Power & The American Dream"
142375,0.292845,0,7,The Koumiko Mystery
123742,0.012313,0,5.5,Junkopia
267480,4.943726,332710,8,The Look of Silence
15478,0.567976,0,8,The Abdication
57812,2.160202,0,4.5,51
126141,0.157945,0,7.7,The Case of the Grinning Cat
157424,10.118928,0,4.7,Cabin Fever: Patient Zero
190859,19.228561,542307423,7.4,American Sniper
263855,2.244264,0,6.3,Fort Bliss
246403,6.820925,1826705,5.1,Tusk
42416,0.148651,0,4.5,Arrapaho
37630,0.566863,0,5.1,Protektor
254375,12.330898,1124445,6.9,Hector and the Search for Happiness
210911,9.503762,7865,6.2,Rigor Mortis
65485,1.821941,0,7.1,The Dinner
58509,1.480577,0,7.7,Unfair Competition
250666,2.068798,0,7.3,The Overnighters
42581,1.048805,0,7.1,Rock-a-Bye Baby
43259,0.695757,0,6,Hollywood or Bust
140513,0.062612,0,8,Bakeneko: A Vengeful Spirit
271397,5.278578,0,6.7,The Tribe
215928,1.560032,0,5.4,Around the Block
253312,15.884005,0,4.7,Space Station 76
149509,8.363417,0,6.2,Horns
250546,23.242452,255273813,5.5,Annabelle
158997,0.459708,0,7.5,American Promise
8445,2.322229,0,5.5,Madicken of June Hill
86493,1.533603,0,4.4,She Devils of the SS
26730,2.894481,0,6.3,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales
44445,0.535346,0,7.9,At Land
104378,0.346655,0,6.1,A Study in Choreography for Camera
22758,0.909563,0,5.4,Bloody Pit of Horror
28690,0.611558,0,2.5,Fangs of the Living Dead
43749,1.179495,0,4.3,Wolf Girl
151368,12.294525,0,5.1,Open Windows
244534,3.723574,0,5.2,Happy Christmas
286554,6.788822,18612,6.3,Two Night Stand
91878,0.004351,0,3.5,SS Camp 5: Women's Hell
56386,1.486119,0,4.9,SS Experiment Love Camp
50079,0.366378,0,3,Chained
52315,2.381582,0,3.9,Chained Heat 2
26615,1.062408,0,5.5,Challenge of the Masters
84062,0.002538,0,5,Darktown Strutters
234284,1.768157,0,7.3,Time of Eve: The Movie
49017,16.316318,215529201,6.2,Dracula Untold
88375,0.020476,0,0,Chandler
98069,0.184723,0,6.9,Charles Bradley: Soul of America
38455,0.714825,0,6.5,Charlie Chan at Monte Carlo
33386,0.296281,0,6.7,Charlie Chan at the Circus
1285,4.522887,0,5.5,Torrente 3 The Protector
227300,5.700006,0,6.1,Stretch
107034,2.40E-05,0,0,San Babila-8 P.M.
83613,0.001021,0,2.9,Hellgate
108933,0.582357,0,5,The Sleeping Car
63360,3.123043,0,6.3,The Initiation
118257,0.442746,0,5.6,Room 666
169250,0.853982,0,7.5,The Rat Savior
262543,13.973689,0,5.6,Automata
241254,16.219485,266586800,4.6,The Prince
152745,4.864228,0,5.8,As I Lay Dying
100341,0.081204,0,8.5,Nicky's Family
227707,5.955203,6399,5.1,The Adventurer: The Curse of the Midas Box
25148,1.131624,0,7,Charlie Chan at the Olympics
28044,1.430149,0,6.6,Charlie Chan at the Opera
33691,1.080535,0,5.9,Stereo
27371,1.02287,0,5,Crimes of the Future
109364,0.43357,0,6.3,Guernica
107928,0.143037,0,6,Gold of Rome
131887,1.342691,0,4.3,Entity
38084,2.171427,1738897,4.4,House III: The Horror Show
43922,11.374555,0,6.7,Legendary
156360,0.716082,0,0,Millie
75710,0.002209,0,0,Stranger on the Prowl
39958,1.132012,0,5.9,The War Boys
73818,2.950774,0,5.9,The Entitled
47525,0.32662,0,6.2,The Magic of Ordinary Days
25450,0.597435,0,4.5,Ratko: The Dictator's Son
244761,14.623692,1075178,5.8,The Captive
251852,6.703925,0,4.8,The Scribbler
153532,0.004707,0,0,Benigni
188598,2.402615,0,6.6,Ilo Ilo
206487,10.524204,3000000,7.3,Predestination
204436,6.0457,0,6.8,Jack and the Cuckoo-Clock Heart
8063,2.555606,0,5.8,The Red Tent
249719,0.011871,0,0,Facing Fear
293271,1.160542,0,5.8,Moomins on the Riviera
206284,2.673105,0,6,Grace Unplugged
53187,0.65617,0,4.7,The Return of Dracula
254611,0.004706,0,0,Podwórka
297263,0.00353,0,0,It's My Mother's Birthday Today
125607,0.113474,0,5.3,Spare Bed-Room
53222,1.327341,0,7.8,Skhizein
46247,2.980621,0,7.2,No Time for Nuts
79818,0.239863,0,7.7,A Christmas Memory
81246,0.316642,0,5.9,Alien Nation: The Udara Legacy
52318,0.679484,0,4.9,Alien Predators
271007,0.002307,0,0,Appointment in Tokyo
21394,3.020044,0,6.2,The Children of Noisy Village
26111,0.98834,0,6.6,More About the Children of Noisy Village
108798,0.489269,0,5,The Haunted Castle
146381,6.574051,0,5.5,Justin and the Knights of Valour
108648,0.076951,0,10,The Bride from Hades
273641,9.911275,0,5.8,Bad Grandpa .5
54113,5.121309,273644,5.8,The Swan Princess: Escape from Castle Mountain
169883,0.124964,0,0,Barnacle Bill
34658,1.058969,0,6.1,The Odd Couple
62967,1.778469,0,6.8,The Lady and the Reaper
48585,0.17899,0,8.2,Ward 13
110073,0.551855,0,7.9,Rabbit
246741,10.504198,3333000,7.4,What We Do in the Shadows
276496,3.664848,0,5.4,The Dark Horse
282376,3.303655,0,7.6,Corn Island
37925,0.115143,0,4.8,Celine: Through the Eyes of the World
43398,1.017714,0,4,Challenge to Lassie
261038,0.535827,0,6.5,The Newburgh Sting
23996,1.22207,0,6.7,RiP!: A Remix Manifesto
239571,8.196975,35926213,7.2,The Best of Me
245891,183.870374,88761661,7,John Wick
208869,7.809194,0,6.1,Plastic
62655,0.951403,0,5.5,Two Weeks in Another Town
286654,3.78824,0,4.9,Reclaim
91322,0.429538,0,6.2,Good for Nothing
38551,2.307249,0,6.6,Snakes and Earrings
205587,17.887943,83719388,7.2,The Judge
157829,6.266831,985007,6.2,The Disappearance of Eleanor Rigby: Them
244268,6.15698,2262223,6.4,Love Is Strange
15377,0.70468,0,6.4,All the World's Memory
35847,0.941141,0,7,The Kids
256,1.673854,0,7.1,Antoine and Colette
295538,0.740742,0,6.9,The Culture High
293205,1.691508,0,5.7,Recipe for Love
36072,0.339732,0,6.6,Mount Head
228150,36.713807,211817906,7.4,Fury
298317,1.628644,0,6.2,My Boyfriends' Dogs
266285,8.253705,42070000,6.2,The Salvation
75007,0.681523,0,4,S.I.S.
215211,6.773278,0,5.8,Grace of Monaco
224282,0.316591,0,0,Torn
239563,13.655752,54837234,7.1,St. Vincent
250989,0.065694,0,8,Berlin Babylon
215379,5.916252,0,5.8,Young Ones
16049,0.81572,0,5.5,Amazon Jack 3: Jungo Goes Bananas
252102,4.01643,0,5.8,Land Ho!
203186,1.731899,0,3.7,The Mine
126323,5.590491,0,5.3,Mine Games
33387,0.533025,0,6.9,Charlie Chan at the Race Track
38457,0.514756,0,8.4,Charlie Chan at the Wax Museum
33388,0.597515,0,6.6,Charlie Chan at Treasure Island
33389,1.068644,0,6.8,City in Darkness
33392,0.606726,0,6.9,Charlie Chan in Honolulu
147923,0.312914,0,5.7,(A)Sexual
62692,0.051501,0,7,The Donkey's Hide
438012,0,0,0,Kiljusen herrasväki
115232,0.240743,0,5.8,The Purple Ball
275318,3.846559,0,4.7,Sleeping Beauty
156597,4.478881,0,5.3,Stage Fright
54557,1.80095,0,5.4,The Chaperone
28302,5.174917,0,5.7,The Swan Princess: The Mystery of the Enchanted Kingdom
38458,0.380712,0,6.8,Charlie Chan in Panama
33393,0.553082,0,6.8,Charlie Chan in Paris
33394,1.02741,0,6.3,Charlie Chan in Reno
38461,0.477933,0,6,Charlie Chan in Rio
38463,0.773964,0,6.6,The Chinese Cat
38454,0.839146,0,7.3,Charlie Chan on Broadway
81707,0.579012,0,6.4,The Wise Kids
47455,0.001177,0,0,A Modern Coed
74276,0.00118,0,0,Advertising and the End of the World
259442,0.48959,0,6.5,"Tough Guise: Violence, Media & the Crisis in Masculinity"
22072,1.068661,0,4,The Chair
36323,0.63744,0,5.6,Jungledyret
204762,1.222967,0,5,Miss and the Doctors
28437,1.105228,0,6.4,The Black Sleep
124124,0.612948,0,5.1,Grave Secrets
218778,7.861004,100654149,6.1,"Alexander and the Terrible, Horrible, No Good, Very Bad Day"
267333,0.007941,0,0,Charlie Chan's Chance
267336,0.119178,0,0,Charlie Chan's Courage
284785,0.040214,0,0,My Brother the Terrorist
35017,7.18577,0,5.7,The Brothers Rico
117869,0.002559,0,0,El malvado Carabel
218043,11.519053,19682924,3.7,Left Behind
47454,0.122594,0,5.5,"Presentation, or Charlotte and Her Steak"
326038,0.001393,0,6.5,Mariya
76207,0,0,0,Pleasure Party
115214,0.098512,0,7,My Father And The Man In Black
245844,5.54722,0,5.9,Blind
118658,0.28371,0,6.6,10 Minutes
292445,0.0735,0,0,(Absolutions) Pipilotti's Mistakes
224946,0.753227,0,8.5,Motivational Growth
74790,0.242261,0,5.3,"Dance Party, USA"
285025,1.609661,0,7.5,Tour de Force
253292,2.811629,0,6.9,Harmontown
161426,0.548423,0,5.9,You Killed Me First
265016,10.457657,0,4.8,Extraterrestrial
91237,0.252091,0,5,Loner
127862,1.019956,0,6.4,Blackbird
61138,0.48243,0,5.9,The Whip Hand
289727,6.253843,4453524,5.8,The Rewrite
258193,5.991675,0,4.8,Alien Abduction
39262,2.446438,0,5,The Mummy's Shroud
31275,0.47805,0,2.1,The Creeping Terror
142946,1.347788,0,3,Why Me?
39263,6.353881,0,6.4,Blood from the Mummy's Tomb
299203,1.00E-06,0,0,Judgement Day
2813,2.199067,0,6.4,Violette
242512,13.288564,103590271,4.9,Ouija
273997,0.936567,0,7,Stop at Nothing: The Lance Armstrong Story
250578,1.404872,0,7.3,Leave the World Behind
274127,0.092722,0,0,A Star for Two
15021,6.111961,0,6.3,Films to Keep You Awake: The Baby's Room
46314,0.53166,0,4.9,Hugo the Movie Star
54445,5.024828,0,5.4,S.W.A.T.: Firefight
242582,21.277073,38697217,7.6,Nightcrawler
252457,0.227255,0,6.3,The Condemned
152736,3.314702,0,5.4,Child of God
3937,0.44415,0,6.5,Blondie on a Budget
129943,0.002841,0,5.3,Breaktime
94513,0.115676,0,6.3,Two Solutions for One Problem
129945,0.110037,0,4.5,The Chorus
41097,0.470742,0,5,The Seventh Brother
51576,0.557918,0,6.7,Darkside Blues
36523,0.030576,1964253,3.7,Felix The Cat: The Movie
177572,213.849907,652105443,7.8,Big Hero 6
27501,1.074296,0,6,The Bat
298538,1.320585,0,3.6,Disaster L.A.: The Last Zombie Apocalypse Begins Here
49706,3.26531,0,6.5,Dream Home
236735,11.127717,5169755,7.1,Marshland
241742,0.671801,0,3.9,Alone For Christmas
31446,2.461544,0,5.2,Archangel
31024,0.694949,0,6,The Flanagan Boy
115549,0.040037,0,0,Blue Denim
228326,10.337994,97437106,7.3,The Book of Life
200727,14.566103,4439431,7.7,"Love, Rosie"
217923,14.164519,72287783,5.9,Young Detective Dee: Rise of the Sea Dragon
69017,0.438511,0,5.2,The Dancing Masters
304850,0.056186,0,5,Hard Sun
225044,3.524327,28208,7.5,"Like Sunday, Like Rain"
273271,9.646738,0,6.4,Time Lapse
143516,1.20983,0,8.5,Winterhawk
203912,2.093311,0,8.5,National Theatre Live: Frankenstein
17278,2.151835,0,6.1,Mad Monster Party?
268735,0.659644,0,6,A Very Social Secretary
169066,0.416396,0,6.5,Blindfold
149087,3.766291,0,6.2,Turning Tide
72270,0.457114,0,3.7,Cry Baby Lane
22599,2.678121,0,7.2,The Hire: Star
81424,0.006668,0,6.4,The Cat Came Back
48504,0.001393,0,7.1,The Big Snit
173491,0.877716,0,6.5,TINY: A Story About Living Small
264660,14.14078,36869414,7.6,Ex Machina
284306,0.75959,0,6,They Have Escaped
41558,0.442968,0,5.4,Separation City
40081,4.022324,0,7,Crippled Avengers
159304,0.07639,0,7,Runaway
48488,0.152888,0,6,Strange Invaders
207752,0.471628,0,7,Thief of Damascus
27805,0.423954,0,4.3,Stunt Rock
102851,0.164875,0,7.3,A Cube of Sugar
41023,0.48079,0,4.6,Dead Men Walk
32069,1.532399,0,6,Inserts
190173,1.767099,0,7.5,Heart Beat
12314,1.025976,0,4.4,The Bridge
52996,0.720637,0,5.9,A Fistful of Fingers
253254,3.402261,8251,6.5,Before I Disappear
208286,0.019207,0,0,Crimes Against Humanity
212846,0.012493,0,0,Mission Congo
257874,7.817221,0,5.2,Beneath
38890,0.783975,0,5.5,Great Guns
84944,0.38921,0,6.5,The White Reindeer
71098,0.903358,0,5.6,Jitterbugs
87060,0.691801,0,6.2,The Proud Valley
63140,0.118658,0,7,Breaking and Entering
268272,0.308071,0,6.3,Bronx Obama
3576,0.026687,0,0,Calling Dr. Gillespie
413669,0.00554,0,0,Charlie Chan's Greatest Case
234862,2.910784,0,6.8,Mr Hublot
245700,6.328696,5405500,6.3,Mr. Turner
224414,0.790815,0,6,Bound by Flesh
251232,4.304458,0,6.6,Copenhagen
278772,0.299481,0,5,Serial Killer Culture
38456,0.860084,0,7.3,Charlie Chan's Murder Cruise
33708,0.630625,0,7.4,Charlie Chan's Secret
21250,1.094403,0,4.6,Charlotte's Web 2: Wilbur's Great Adventure
37193,0.807369,0,5.9,Hue and Cry
83228,0.083636,0,7.5,Come and Go
83226,0.195443,0,7.5,The Last Dive
180305,8.708018,0,4.7,Mercy
92401,0.422094,0,6.5,The Red Beret
77887,11.315849,0,6.9,Hawaiian Vacation
116440,4.160631,0,6.8,Maggie Simpson in The Longest Daycare
82424,9.858179,0,6.8,Small Fry
98622,3.122855,0,7.4,9
89888,1.325306,0,3.4,Wyatt Earp's Revenge
17082,3.04845,0,5.9,The Sniper
273510,0.697519,0,4,Madame Bovary
103081,0.402432,0,7,Cambridge Spies
141950,1.485498,0,4.1,Calm at Sea
93407,0.496652,0,4.6,Animal
122843,1.217544,0,6.2,The Wedding Video
52475,2.981081,0,5.7,Young Goethe in Love
14575,2.444677,0,6.2,The Crew
58626,5.658506,0,5.2,The Hit List
20270,0.626723,0,6,The Prodigy
157058,1.864324,0,2.9,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo
41244,1.833422,0,6.2,A Better Tomorrow III: Love and Death in Saigon
27310,8.143805,0,4.7,The Marine 2
55069,0.068057,0,4,The Delivery
151933,6.065874,0,4.8,Dead in Tombstone
260063,6.775165,0,4.8,Seal Team Eight: Behind Enemy Lines
230731,0.992521,0,6.5,Louis & Luca and the Snow Machine
14830,10.025137,0,6.6,Doctor Strange
77499,6.97712,0,5.5,Barbie: A Perfect Christmas
264646,3.120999,0,0,LEGO Hero Factory: Savage Planet
275287,1.427992,0,0,LEGO Hero Factory: Rise of the Rookies
42313,0.298892,0,6.2,Tom Sawyer
12450,2.532525,0,5.2,King Solomon's Mines
61495,0.331975,0,7,Santa Claus and the Magic Drum
19164,4.541551,0,5.8,The Land Before Time IV: Journey Through the Mists
19165,4.745231,0,5.9,The Land Before Time V: The Mysterious Island
17337,3.537955,0,5.7,The Land Before Time VI: The Secret of Saurus Rock
31473,3.272986,0,5.7,An American Tail: The Treasure of Manhattan Island
27653,5.832963,0,5.8,An American Tail: The Mystery of the Night Monster
196830,4.78912,0,3.4,Stranded
57483,0.45367,0,4.8,Special Forces
42903,3.621037,0,5.2,Category 7: The End of the World
79365,0.483373,0,5.3,The Jayne Mansfield Story
171581,3.725381,0,5.4,The Marine 3: Homefront
56212,1.444925,183640,7,The Stoker
20994,1.76146,0,6.6,Blind Man's Bluff
199575,6.732991,0,6.4,These Final Hours
178446,5.127594,0,8.2,Generation War
17108,8.406056,22896728,5,Kung Fu Dunk
280795,6.024652,0,7.2,Haider
123366,0.338773,0,6.4,The Fifth Season
97414,1.052643,0,8,Auschwitz: The Nazis and the 'Final Solution'
34995,0.730894,0,4.6,Puerto Vallarta Squeeze
72977,0.180215,0,6,Soccer Dog 2: European Cup
67669,0.398455,0,4,Going Back
188102,0.48991,0,4.3,The Fraternity
41497,0.347004,0,6.5,American Soldiers: A Day in Iraq
244563,4.580804,0,6.4,"Kumiko, the Treasure Hunter"
99819,0.153223,0,7.3,The Great Match
256311,3.93412,0,6.3,Stereo
130747,2.73072,0,5.6,The Guardians
42542,0.790107,0,2.3,Starship Invasions
159140,1.743032,0,7.5,History of the Eagles
103686,4.645724,24267,6.7,Paradise: Love
56481,0.380827,0,5.8,Beyond the Border
42757,1.135274,0,6.3,Everything Will Be Fine
177865,2.012333,0,5.4,The Hour of the Lynx
86616,0.57796,0,5.5,The Young Savages
101307,0.632678,0,6.4,Rage
138754,0.115801,0,0,Good Luck. And Take Care of Each Other
68197,0.351217,0,5.5,Chasing Madoff
166560,0.460181,0,0,Chasing Rainbows
222731,0.763784,0,5,Chatterbox
297265,2.174854,0,5.1,Northern Soul
54625,0.272407,0,6.5,Checking Out
25754,9.895965,0,4.3,Children of the Corn
25752,11.091559,0,3.5,Children of the Corn 666: Isaac's Return
25751,6.132346,0,3.8,Children of the Corn V: Fields of Terror
70575,2.112394,0,4,Children of the Corn: Genesis
25753,2.58429,0,3.7,Children of the Corn: Revelation
45181,0.020184,0,0,Chile Can Do It
4956,0.631242,0,6.3,Christine
55596,0.914122,0,4.3,Christmas in Connecticut
149023,1.355787,0,7.6,Christmas Oranges
71114,0.691817,0,4.7,Cleopatra
64679,1.37675,0,6.1,Cleopatra
15460,1.703275,0,5.4,A French Gigolo
39213,3.708888,0,4.3,Coach
74974,0.658885,0,6,Code Name: Emerald
32079,2.083318,64227,7.3,Cohen and Tate
119213,0.905505,0,4.5,Cold Around the Heart
131475,1.686185,0,5.1,Cold Blooded
59996,0.719804,0,6,Cold Heart
144471,0.489777,0,5,"Cole Younger, Gunfighter"
158426,4.501117,0,6.1,Intersections
41035,0.668281,0,5.7,Torture Garden
39239,0.027537,0,6.7,British Sounds
26298,0.479079,0,5.7,Here and Elsewhere
61415,0.006359,0,5.2,Meetin' WA
65612,0.416594,0,5.3,Keep Your Right Up
53412,2.718023,0,6.2,A Night in the Show
53406,0.577051,0,5.4,By the Sea
53387,0.217682,0,5.5,Mabel's Married Life
244838,0.140834,0,7,Lettera Amorosa
244836,0.209215,0,6.3,The Ballad of Johnny Guitar
154188,0.007795,0,5,Conserva Acabada
253959,1.10E-05,0,0,The Love of the Three Pomegranates
199336,0.071819,0,5,Sophia de Mello Breyner Andresen
293028,0.081766,0,5,Death of a Nation - The Timor Conspiracy
256679,0.410375,0,0,The Secret Country: The First Australians Fight Back
12076,0.466995,0,5.7,Elsk meg i morgen
55472,0.098794,0,3.8,Colt .45
51649,0.006208,0,0,Colt Comrades
25896,1.570062,0,5.6,Coming Soon
